
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43985.6,51810.8,-9.39192,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
44039.5,51751.4,12.0307,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
