
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1536.94,um^2,Cell,1,TVC,0,
933.223,um^2,Cell,1,TVC,1,
990.069,um^2,Cell,1,TVC,3,
1709.3,um^2,Cell,1,TVC,5,
3589.57,um^2,Cell,1,ATM,10,
4490.63,um^2,Cell,1,ATM,11,
