
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.330187,,Cell,1,TVC,0,
0.377609,,Cell,1,TVC,1,
0.301201,,Cell,1,TVC,3,
0.302576,,Cell,1,TVC,5,
0.206911,,Cell,1,ATM,10,
0.316946,,Cell,1,ATM,11,
