
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.64948,um,Cell,1,TVC,0,
7.35571,um,Cell,1,TVC,1,
9.33733,um,Cell,1,ATM,2,
8.06314,um,Cell,1,ATM,3,
