
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37173.6,72457,-69.5947,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
37129.7,72517.2,-67.3516,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
