
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37172.7,72455.5,-69.6501,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
37129.3,72517.1,-67.4548,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
