
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
34.9297,um,Cell,Image 1,1,ATM,2,
7.66797,um,Cell,Image 1,1,ATM,3,
14.1992,um,Cell,Image 1,1,TVC,9,
32.0898,um,Cell,Image 1,1,TVC,10,
9.37109,um,Cell,Image 1,1,TVC,11,
21.8672,um,Cell,Image 1,1,TVC,12,
