
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
29.918,76.0781,23.7119,um,Surface,BoundingBoxAA Length,1,ATMgroup,1,
19.9453,16.2422,20.7479,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
