
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.95184,um,Surface,1,TVCgroup,0,
8.76946,um,Surface,1,ATMgroup,4,
