
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4277.6,um^2,Cell,1,ATM,1,
8359.46,um^2,Cell,1,ATM,2,
2373.38,um^2,Cell,1,TVC,3,
3211.52,um^2,Cell,1,TVC,4,
1720.42,um^2,Cell,1,TVC,5,
2161.02,um^2,Cell,1,TVC,6,
