
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.657837,,Nucleus,1,TVC,2,100000002,
0.650731,,Nucleus,1,TVC,3,100000003,
0.650292,,Nucleus,1,TVC,4,100000004,
0.589972,,Nucleus,1,TVC,6,100000006,
0.657104,,Nucleus,1,ATM,7,100000007,
0.617465,,Nucleus,1,ATM,11,100000011,
