
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48835.4,65558.2,92.0768,um,Surface,1,Center of Image Mass,Image 1,1,ATM,2,
48880.5,65529.3,78.7818,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
