
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.491937,,Cell,1,TVC,3,
0.533278,,Cell,1,TVC,4,
0.431573,,Cell,1,TVC,6,
0.502119,,Cell,1,TVC,7,
0.602908,,Cell,1,ATM,8,
0.365426,,Cell,1,ATM,9,
