
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.469649,,Cell,1,TVC,3,
0.428478,,Cell,1,TVC,4,
0.318524,,Cell,1,TVC,6,
0.413301,,Cell,1,TVC,7,
0.389102,,Cell,1,ATM,8,
0.451753,,Cell,1,ATM,9,
