
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
22.8452,um,Surface,1,TVCgroup,0,
54.4717,um,Surface,1,ATMgroup,4,
