
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40862.6,54266.9,144.829,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
40961,54256.8,139.364,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
