
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
39745.1,49507.4,103.52,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,9,100000008,
39755.8,49511.6,109.879,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,10,100000010,
39799.6,49540.5,74.6948,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000000,
39784.2,49542.4,75.0366,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000001,
39781.4,49536.1,78.4889,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000004,
39789.8,49528.4,85.2202,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,8,100000007,
