
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.492994,,Nucleus,1,TVC,1,100000000,
0.270039,,Nucleus,1,TVC,2,100000001,
0.417208,,Nucleus,1,TVC,5,100000004,
0.317705,,Nucleus,1,TVC,8,100000007,
0.430346,,Nucleus,1,ATM,9,100000008,
0.702413,,Nucleus,1,ATM,10,100000010,
