
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.357907,,Cell,1,TVC,1,
0.430347,,Cell,1,TVC,2,
0.381602,,Cell,1,TVC,5,
0.432668,,Cell,1,TVC,8,
0.450108,,Cell,1,ATM,9,
0.423563,,Cell,1,ATM,10,
