
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
174.567,um^2,Nucleus,1,TVC,1,100000000,
169.072,um^2,Nucleus,1,TVC,2,100000001,
152.682,um^2,Nucleus,1,TVC,5,100000004,
145.386,um^2,Nucleus,1,TVC,8,100000007,
560.9,um^2,Nucleus,1,ATM,9,100000008,
531.309,um^2,Nucleus,1,ATM,10,100000010,
