
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.57282,um,Nucleus,1,TVC,0,100000000,
5.09808,um,Nucleus,1,ATM,1,100000001,
3.26296,um,Nucleus,1,TVC,2,100000002,
3.95483,um,Nucleus,1,TVC,3,100000003,
4.66829,um,Nucleus,1,TVC,4,100000004,
5.90959,um,Nucleus,1,ATM,7,100000007,
