
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42686.7,97103.5,-37.5365,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,1,
42651.9,97121.4,-25.2149,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,7,
42642.2,97165.8,-41.3504,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
42640.6,97177,-40.9779,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
42631.5,97170.5,-40.932,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
42641.9,97152.3,-39.0039,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
