
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.505669,,Cell,1,TVC,0,
0.471509,,Cell,1,ATM,1,
0.447367,,Cell,1,TVC,2,
0.463791,,Cell,1,TVC,3,
0.539537,,Cell,1,TVC,4,
0.496293,,Cell,1,ATM,7,
