
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34998,27991,0.0698635,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35027.8,28069.5,-13.314,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
