
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34998.9,27991.4,-0.228089,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
35028.1,28070.4,-14.5146,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
