
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
59489.8,um,Nucleus,Nucleus Distance from Origin,1,ATM,3,100000003,
59491,um,Nucleus,Nucleus Distance from Origin,1,ATM,5,100000005,
59490.4,um,Nucleus,Nucleus Distance from Origin,1,ATM,6,100000006,
59429.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,0,100000000,
59436.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,1,100000001,
59443.9,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000002,
59436.7,um,Nucleus,Nucleus Distance from Origin,1,TVC,4,100000004,
