
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.8056,um,Surface,1,TVCgroup,0,
8.27955,um,Surface,1,ATMgroup,1,
