
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.15271,-0.162275,-0.974857,um,Surface,Ellipsoid Axis B,1,ATMgroup,1,
0.650332,0.756926,0.0642831,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
