
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0277615,-0.995166,-0.0942023,um,Surface,Ellipsoid Axis C,1,ATMgroup,3,
-0.956102,-0.251153,0.150965,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
