
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.76779,um,Surface,1,TVCgroup,0,
7.11745,um,Surface,1,ATMgroup,3,
