
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41792.5,66584.7,-74.2084,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
41855.6,66542.5,-97.7374,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
