
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
17.9851,um,Surface,1,TVCgroup,0,
54.4964,um,Surface,1,ATMgroup,4,
