
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.935107,-0.293916,0.19796,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.054111,0.994382,-0.0909773,um,Surface,Ellipsoid Axis C,1,TVCgroup,4,
