
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3198.09,um^2,Cell,1,ATM,0,
2120.21,um^2,Cell,1,TVC,1,
1946.24,um^2,Cell,1,TVC,2,
1034.95,um^2,Cell,1,TVC,3,
936.451,um^2,Cell,1,TVC,5,
4419.36,um^2,Cell,1,ATM,6,
