
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.12615,um,Surface,1,TVCgroup,0,
10.3508,um,Surface,1,ATMgroup,3,
