
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37577.5,43014.2,131.26,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
37611.1,43065.6,140.118,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
