
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42377.1,78432.9,9.7634,um,Surface,Center of Homogeneous Mass,1,ATM,5,
42415,78502.9,-23.0129,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
