
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45978.7,37345,82.3394,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
45933.5,37305.3,59.6947,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
