
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.310872,0.00442331,0.950441,um,Cell,Cell Ellipsoid Axis B,1,ATM,0,
-0.435958,0.0237569,-0.899653,um,Cell,Cell Ellipsoid Axis B,1,ATM,2,
0.853862,0.438276,-0.280773,um,Cell,Cell Ellipsoid Axis B,1,TVC,1,
-0.130166,-0.948081,0.290172,um,Cell,Cell Ellipsoid Axis B,1,TVC,3,
0.26932,0.951377,0.149497,um,Cell,Cell Ellipsoid Axis B,1,TVC,4,
