
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.308351,-0.909536,-0.278681,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.888211,-0.395056,-0.234544,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
