
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.59716,um,Cell,1,TVC,0,
6.95643,um,Cell,1,TVC,1,
6.49491,um,Cell,1,TVC,2,
6.71359,um,Cell,1,TVC,3,
9.08224,um,Cell,1,ATM,4,
8.33286,um,Cell,1,ATM,7,
