
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.105038,,Cell,1,ATM,0,
0.19785,,Cell,1,TVC,6,
0.129435,,Cell,1,TVC,8,
0.177316,,Cell,1,TVC,9,
0.152703,,Cell,1,TVC,10,
0.121038,,Cell,1,TVC,11,
0.0573614,,Cell,1,TVC,12,
