
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.399384,,Nucleus,1,ATM,0,100000000,
0.387471,,Nucleus,1,ATM,1,100000001,
0.335872,,Nucleus,1,TVC,2,100000002,
0.564975,,Nucleus,1,TVC,3,100000003,
0.291358,,Nucleus,1,TVC,4,100000004,
0.32318,,Nucleus,1,TVC,5,100000005,
