
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.33991,9.21569,11.1569,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
5.65352,6.34646,9.54187,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
5.85601,6.84549,9.01674,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000005,
5.11405,5.97356,8.49702,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
5.70452,6.97485,8.32471,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
3.49992,5.63505,6.7474,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
