
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.272382,,Cell,1,ATM,1,
0.54736,,Cell,1,TVC,5,
0.270725,,Cell,1,TVC,6,
0.415185,,Cell,1,TVC,7,
0.402301,,Cell,1,TVC,9,
0.577665,,Cell,1,TVC,10,
0.470116,,Cell,1,TVC,13,
