
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.41468,,Nucleus,1,TVC,1,100000001,
0.363791,,Nucleus,1,TVC,2,100000002,
0.272107,,Nucleus,1,TVC,3,100000003,
0.314222,,Nucleus,1,TVC,5,100000005,
0.338119,,Nucleus,1,ATM,9,100000009,
0.693807,,Nucleus,1,ATM,12,100000012,
