
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1214.38,um^2,Cell,1,TVC,1,
1510.74,um^2,Cell,1,TVC,2,
1335.77,um^2,Cell,1,TVC,3,
1457.95,um^2,Cell,1,TVC,5,
3618.7,um^2,Cell,1,ATM,9,
3635.34,um^2,Cell,1,ATM,12,
