
Nucleus Generation
 ==================== 
Nucleus Generation,Unit,Category,Time,Default Labels,CellID,ID,
0,,Nucleus,1,TVC,1,100000000,
0,,Nucleus,1,TVC,2,100000001,
0,,Nucleus,1,TVC,7,100000007,
0,,Nucleus,1,TVC,9,100000009,
0,,Nucleus,1,TVC,10,100000010,
0,,Nucleus,1,TVC,11,100000011,
0,,Nucleus,1,TVC,12,100000012,
0,,Nucleus,1,TVC,14,100000014,
