
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.526549,,Cell,1,TVC,1,
0.578596,,Cell,1,TVC,2,
0.532526,,Cell,1,TVC,7,
0.553087,,Cell,1,TVC,9,
0.504599,,Cell,1,TVC,10,
0.511261,,Cell,1,TVC,11,
0.517505,,Cell,1,TVC,12,
0.484865,,Cell,1,TVC,14,
