
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.05854,um,Nucleus,1,ATM,2,100000000,
4.99126,um,Nucleus,1,ATM,3,100000001,
3.52628,um,Nucleus,1,TVC,4,100000002,
3.62859,um,Nucleus,1,TVC,5,100000003,
3.42221,um,Nucleus,1,TVC,6,100000004,
3.36874,um,Nucleus,1,TVC,7,100000005,
