
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36385.8,72682.8,26.2186,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
36428.9,72718.7,42.3628,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
