
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.5693,31.251,106.984,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
18.1719,30.293,43.0859,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
