
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46074.5,63189.1,18.0978,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
46036.9,63164.7,22.5732,um,Surface,Center of Homogeneous Mass,1,TVC,3,
