
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.6211,31.5508,103.145,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
16.5176,20.0898,35.9063,um,Surface,BoundingBoxOO Length,1,TVC,3,
