
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46072.3,63189.6,17.7845,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
46037.3,63165.4,22.399,um,Surface,1,Center of Image Mass,Image 1,1,TVC,3,
