
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
3.81518,um,Cell,Image 1,1,ATM,0,
2.55469,um,Cell,Image 1,1,ATM,1,
22.4672,um,Cell,Image 1,1,TVC,2,
25.4345,um,Cell,Image 1,1,TVC,3,
18.2281,um,Cell,Image 1,1,TVC,4,
12.2933,um,Cell,Image 1,1,TVC,5,
