
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4811.61,um^2,Cell,1,ATM,0,
5932.45,um^2,Cell,1,ATM,1,
1035.99,um^2,Cell,1,TVC,2,
2011.97,um^2,Cell,1,TVC,3,
2117.23,um^2,Cell,1,TVC,4,
2306.36,um^2,Cell,1,TVC,5,
