
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.40039,um,Cell,1,ATM,0,
6.95624,um,Cell,1,ATM,1,
4.88753,um,Cell,1,TVC,2,
8.31957,um,Cell,1,TVC,3,
7.23286,um,Cell,1,TVC,4,
6.96382,um,Cell,1,TVC,5,
