
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
21.0002,um,Surface,1,TVCgroup,0,
51.1405,um,Surface,1,ATMgroup,5,
