
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37679,38325.8,-38.3517,um,Surface,Center of Homogeneous Mass,1,ATMgroup,5,
37719.2,38405,-23.5821,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
