
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
28.7285,um,Cell,1,ATM,1,
26.0106,um,Cell,1,ATM,2,
9.21563,um,Cell,1,TVC,5,
7.7589,um,Cell,1,TVC,6,
8.32194,um,Cell,1,TVC,7,
7.7855,um,Cell,1,TVC,8,
