
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.55859,um,Cell,Image 1,1,ATM,2,
5.92804,um,Cell,Image 1,1,ATM,3,
5.08118,um,Cell,Image 1,1,TVC,5,
5.08118,um,Cell,Image 1,1,TVC,6,
4.23431,um,Cell,Image 1,1,TVC,7,
5.08118,um,Cell,Image 1,1,TVC,8,
