
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.690128,-0.711069,-0.134554,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.942322,-0.240565,-0.232719,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
-0.149905,0.876874,0.45675,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
-0.865002,-0.123308,0.486381,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
0.465343,-0.452025,-0.761006,um,Cell,Cell Ellipsoid Axis C,1,TVC,7,
-0.788672,0.177772,0.588552,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
