
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.82087,um,Nucleus,1,TVC,2,100000002,
3.02345,um,Nucleus,1,TVC,4,100000004,
3.37098,um,Nucleus,1,TVC,6,100000006,
3.54522,um,Nucleus,1,TVC,7,100000007,
5.14962,um,Nucleus,1,ATM,8,100000008,
5.86022,um,Nucleus,1,ATM,11,100000011,
